time,seconds_elapsed,accel_x,accel_y,accel_z,gyro_x,gyro_y,gyro_z,activity,sample_id,device,sample_rate_ms
1772639275099393300,0.015393310546875,-0.2697086290344596,0.1156222291722893,-0.8730196826040745,0.9246472716331482,-1.0564817190170288,-2.061055421829224,jumping,jumping_kerie_2,iPhone 11,10
1772639275109470500,0.025470458984375,0.3185495245710015,0.3369095032565296,-0.761864077451825,0.88651442527771,-0.9428821206092834,-2.082696914672852,jumping,jumping_kerie_2,iPhone 11,10
1772639275119547400,0.03554736328125,0.1806843377999961,0.414801575101912,-0.4673591530740261,0.8309728503227234,-0.8429190516471863,-2.067509889602661,jumping,jumping_kerie_2,iPhone 11,10
1772639275129624300,0.045624267578125,-0.1924159843869507,0.4978814248487353,-0.3539642445623874,0.7446683645248413,-0.7972100973129272,-2.0984623432159424,jumping,jumping_kerie_2,iPhone 11,10
1772639275139701200,0.055701171875,-0.0729297732628881,0.7521113297224045,-0.7145821017950773,0.649368166923523,-0.717810869216919,-2.178370475769043,jumping,jumping_kerie_2,iPhone 11,10
1772639275149779200,0.065779296875,0.3404400154702365,0.534590860825777,-0.8649363293915987,0.5615701079368591,-0.6018416285514832,-2.2506468296051025,jumping,jumping_kerie_2,iPhone 11,10
1772639275159856400,0.0758564453125,0.1936586779244244,0.4139773992374539,-0.8540893566846847,0.4835197925567627,-0.5243833065032959,-2.272390127182007,jumping,jumping_kerie_2,iPhone 11,10
1772639275169933300,0.085933349609375,-0.0537048483110964,0.0210103470638394,-0.9190782539457082,0.4427941739559173,-0.4479380548000335,-2.2473461627960205,jumping,jumping_kerie_2,iPhone 11,10
1772639275180010200,0.09601025390625,-0.3164132431946694,-0.1318853817090392,-0.540978516036272,0.4663159847259521,-0.4112684428691864,-2.2356789112091064,jumping,jumping_kerie_2,iPhone 11,10
1772639275190087400,0.10608740234375,-0.4046761946678161,0.3245663006424903,-0.442148139449954,0.4850014448165893,-0.4594936370849609,-2.258347511291504,jumping,jumping_kerie_2,iPhone 11,10
1772639275200164400,0.116164306640625,-0.5053805484324694,0.8368214110195636,-0.4608680374890566,0.4746673107147217,-0.3882943093776703,-2.305722713470459,jumping,jumping_kerie_2,iPhone 11,10
1772639275210241300,0.1262412109375,0.0052739948801696,1.5760188986331225,-0.1405757609039545,0.4779907763004303,-0.4127510488033294,-2.3630847930908203,jumping,jumping_kerie_2,iPhone 11,10
1772639275220319500,0.136319580078125,0.0176592830702662,1.9056304999664424,-0.4722738131225109,0.4803663194179535,-0.5570880174636841,-2.303603172302246,jumping,jumping_kerie_2,iPhone 11,10
