time,seconds_elapsed,accel_x,accel_y,accel_z,gyro_x,gyro_y,gyro_z,activity,sample_id,device,sample_rate_ms
1772562950145179400,0.080179443359375,0.0092069618313689,-0.003541097539803,0.0402121834009885,-0.0002718138275668,0.0015384564176201,-0.0001611146144568,still,still_6,iPhone 11,10
1772562950155256600,0.090256591796875,0.0055011666868143,-0.0096284774623578,0.041858197042346,0.0010744140017777,-0.0012424169108271,-0.0009627258405089,still,still_6,iPhone 11,10
1772562950165333500,0.10033349609375,-0.0155835682081757,0.0067470562575501,0.0428986460059881,0.0023989828769117,0.0005536144599318,0.0006389650516211,still,still_6,iPhone 11,10
1772562950175409700,0.11040966796875,-0.0035832150819012,-0.0054285598207963,0.0409457583725452,0.0009989591781049,5.42718917131e-05,0.0003369627520442,still,still_6,iPhone 11,10
1772562950185486600,0.120486572265625,0.0017117689290142,-0.006128221106308,0.0388508319199085,-0.0028885966166853,-0.0002253986895084,-0.0026558134704828,still,still_6,iPhone 11,10
1772562950195563500,0.1305634765625,0.0051445426895574,-0.0048598131722654,0.0482891068726778,0.0029399977065622,-0.0005803974345326,0.0004859175533056,still,still_6,iPhone 11,10
1772562950205639700,0.1406396484375,-0.0002414937345864,0.005738518535823,0.0405108740866184,-0.0001035543973557,-0.0012749419547617,0.0006761117838323,still,still_6,iPhone 11,10
1772562950215716600,0.150716552734375,-0.0002899005952203,-0.0003204070438048,0.042154549640417,-0.0001280555152334,-0.0014131600037217,-0.0005822316743433,still,still_6,iPhone 11,10
1772562950225793500,0.16079345703125,2.7533035964e-05,-0.0095152057966333,0.0479910007089376,0.0006581881316378,0.0011684251949191,-0.002140742726624,still,still_6,iPhone 11,10
1772562950235869400,0.170869384765625,-0.0036754199850664,0.0041277383213397,0.0334790757536888,0.0002877424412872,0.0003726733848452,-0.0014816103503108,still,still_6,iPhone 11,10
1772562950245946400,0.1809462890625,-0.0055354942189238,0.003415557764261,0.0384159476339817,0.0007556206546723,-0.0004342226311564,-0.0016970611177384,still,still_6,iPhone 11,10
1772562950256023300,0.191023193359375,-0.0022804858947929,-0.0011144960139645,0.0512853660792112,-0.0018715878250077,0.0019391858950257,-0.0003899815492331,still,still_6,iPhone 11,10
1772562950266099500,0.201099365234375,0.0066224400722596,-0.003608744532091,0.0331792160242795,0.0017594925593584,-0.0006015067920088,0.0012527250219136,still,still_6,iPhone 11,10
1772562950276176400,0.21117626953125,-0.0031434879407868,0.0021534197408007,0.0394645799040794,0.0006284480914473,0.001064833253622,-0.0005001677200198,still,still_6,iPhone 11,10
1772562950286253600,0.221253662109375,-0.0059188629467447,0.0022540990697219,0.0438029013693332,-0.0003182705841027,0.0021521728485822,0.0016644359566271,still,still_6,iPhone 11,10
1772562950296329500,0.23132958984375,-0.0008677233160618,0.0059452840211451,0.048441667085886,-0.0007760679582133,0.0008847741410136,0.0024146484211087,still,still_6,iPhone 11,10
1772562950306406400,0.241406494140625,0.0055008670051814,-0.0045480346761993,0.0438040704131126,0.0005639603477902,-0.0030390559695661,0.0001555806957185,still,still_6,iPhone 11,10
1772562950316483600,0.251483642578125,0.0017382436606974,0.0006390491054975,0.0402121834009885,-0.0016246254090219,-0.0003995969891548,0.0012131219264119,still,still_6,iPhone 11,10
