time,seconds_elapsed,accel_x,accel_y,accel_z,gyro_x,gyro_y,gyro_z,activity,sample_id,device,sample_rate_ms
1772558148259405800,0.08540576171875,0.0057287072445731,0.0032313100714236,0.0318178645431995,-0.0023824553936719,0.0004825217183679,-0.0008920906111598,still,still_rele_3,iPhone 12 Pro Max,10
1772558148269485800,0.09548583984375,0.0027197894858662,-0.0080005702998489,-0.0290887318402528,0.0033468035981059,-0.00411968678236,-0.001364002469927,still,still_rele_3,iPhone 12 Pro Max,10
1772558148279565800,0.10556591796875,0.0093105660530272,0.0123429468857124,0.0152110131353139,-0.0025710435584187,-2.306769602e-05,-0.0009706816636025,still,still_rele_3,iPhone 12 Pro Max,10
1772558148289645600,0.1156455078125,-0.0064522814119234,0.0102825802898034,-0.0213005621820688,0.0009648352861404,-0.0027171212714165,0.0014221686869859,still,still_rele_3,iPhone 12 Pro Max,10
1772558148299725800,0.125725830078125,0.0031203970428556,0.0281011090423911,0.0105780926376581,-0.0028439909219741,-0.0008311648853123,-0.0007478212937712,still,still_rele_3,iPhone 12 Pro Max,10
1772558148309805600,0.1358056640625,0.0053960046914871,0.0013080138586461,-0.0257809224665164,0.0013861740007996,-0.0025835249107331,-0.0023401253856718,still,still_rele_3,iPhone 12 Pro Max,10
1772558148319885800,0.1458857421875,0.0071458988324273,0.0145912738017737,0.0218114343136548,-0.004297852050513,-0.001446166075766,0.0006629498675465,still,still_rele_3,iPhone 12 Pro Max,10
1772558148329965800,0.1559658203125,0.010670264433138,-0.0014092457434162,-0.0233761994123458,-0.000602182932198,-0.0014895754866302,0.0010413853451609,still,still_rele_3,iPhone 12 Pro Max,10
1772558148340045600,0.166045654296875,0.0026251791381277,0.0144725793255493,0.0099994159668684,-0.0017542149871587,0.0013515112223103,0.0002410849556326,still,still_rele_3,iPhone 12 Pro Max,10
1772558148350125800,0.176125732421875,0.0015090163234621,0.0026908465191721,-0.023223054677248,0.0020759431645274,0.0014335366431623,-0.0019000968895852,still,still_rele_3,iPhone 12 Pro Max,10
1772558148360205600,0.18620556640625,0.0083546809671446,0.0079855553938075,-0.0081079031318426,-0.003138137049973,0.0026623664889484,0.000449500977993,still,still_rele_3,iPhone 12 Pro Max,10
1772558148370284800,0.196284912109375,0.0062556993938982,-0.0005315495934337,-0.0190320327281951,-0.0001721745356917,-0.0003720391541719,-0.0037231394089758,still,still_rele_3,iPhone 12 Pro Max,10
1772558148380364500,0.206364501953125,0.0133504799604415,0.0007668561866506,0.0040197570353746,-0.0018424382433295,-0.0001526186242699,0.0018240129575133,still,still_rele_3,iPhone 12 Pro Max,10
1772558148390444800,0.21644482421875,0.0078079612040426,-0.0137209207080304,-0.0078010291397571,0.0028151646256446,-0.0010991059243679,-0.0007336875423789,still,still_rele_3,iPhone 12 Pro Max,10
1772558148400524800,0.22652490234375,0.0147126351591199,-0.0089639719719067,-0.0024140754044055,-0.0025849761441349,0.0021392269991338,0.0017307009547948,still,still_rele_3,iPhone 12 Pro Max,10
1772558148410604800,0.236604736328125,0.0054584846016019,-0.0073038567399606,-0.004815291327238,0.003897157497704,-0.0011588316410779,0.0012249667197465,still,still_rele_3,iPhone 12 Pro Max,10
1772558148420684800,0.246684814453125,0.0144669259028974,0.0007587824780493,0.0001215805530548,-0.0008910587057471,0.0025676824152469,-0.0015619220212101,still,still_rele_3,iPhone 12 Pro Max,10
1772558148430764800,0.256764892578125,0.0020123992683365,0.0028381825679913,-0.017236381483078,0.0029241861775517,0.000208388082683,0.0012687519192695,still,still_rele_3,iPhone 12 Pro Max,10
1772558148440844800,0.2668447265625,-0.0056478605607058,0.0126532184112817,-0.0019774375528097,-0.0003014067187905,-0.000464960001409,-0.0005580270662903,still,still_rele_3,iPhone 12 Pro Max,10
1772558148450924500,0.276924560546875,-0.0062206554799806,0.0146749700298532,0.0010118073910474,0.0029396601021289,-0.0024727170821279,-0.00167096266523,still,still_rele_3,iPhone 12 Pro Max,10
1772558148461004800,0.2870048828125,0.0030335133438464,0.0131637982819229,-0.0070744684308767,-0.000354565680027,0.0019442331977188,-0.0006990935653448,still,still_rele_3,iPhone 12 Pro Max,10
1772558148471084800,0.297084716796875,-0.0073438142910134,0.012488712031953,-0.0072281976878643,0.0018167095258831,0.000567112583667,-0.0006024213507771,still,still_rele_3,iPhone 12 Pro Max,10
1772558148481164800,0.307164794921875,0.0013815540188923,0.0103123909061774,-4.38391417264e-05,-0.0032220613211393,-0.0004629741888493,0.0012894347310066,still,still_rele_3,iPhone 12 Pro Max,10
1772558148491244800,0.317244873046875,-0.005539084690297,0.0055556613657623,0.0028039515048265,0.0025186482816934,-0.0011346235405653,-0.0011082096025347,still,still_rele_3,iPhone 12 Pro Max,10
1772558148501324500,0.327324462890625,0.0097460622603073,-0.002482172204554,-0.0084223759084939,-0.0019932221621274,0.0049808197654783,0.0001868661493062,still,still_rele_3,iPhone 12 Pro Max,10
