time,seconds_elapsed,accel_x,accel_y,accel_z,gyro_x,gyro_y,gyro_z,activity,sample_id,device,sample_rate_ms
1772557703510861000,0.078861083984375,0.0923224194644019,6.1374798417e-06,0.0651882192254066,-0.0361428707838058,-0.0160319712013006,0.0324478521943092,standing,standing_rele_5,iPhone 12 Pro Max,10
1772557703520941000,0.088941162109375,0.083520944577828,0.002025368347764,0.0362684142112731,-0.0349096953868866,-0.019843166694045,0.036780510097742,standing,standing_rele_5,iPhone 12 Pro Max,10
1772557703531021000,0.09902099609375,0.0898015957498922,-0.0237818576037883,0.020153145712614,-0.0348455123603343,-0.0211774110794067,0.0401062667369842,standing,standing_rele_5,iPhone 12 Pro Max,10
1772557703541101000,0.10910107421875,0.0825980575792491,-0.0373322440505027,0.0028501287341117,-0.0351973660290241,-0.0226961746811866,0.0481509305536747,standing,standing_rele_5,iPhone 12 Pro Max,10
1772557703551181000,0.11918115234375,0.0632477526821196,-0.0382946593418717,-0.0016939444363117,-0.0341147892177104,-0.0137037448585033,0.0563465394079685,standing,standing_rele_5,iPhone 12 Pro Max,10
1772557703561261000,0.129260986328125,0.0397926062820479,-0.0333691856384277,0.0182704007059335,-0.0365592911839485,-0.0043716859072446,0.0526606179773807,standing,standing_rele_5,iPhone 12 Pro Max,10
1772557703571341000,0.139341064453125,0.0261065742243081,-0.0383291461333632,-0.0292418765753507,-0.0312574729323387,0.0081038922071456,0.0525375828146934,standing,standing_rele_5,iPhone 12 Pro Max,10
1772557703581421000,0.149421142578125,0.0187491606662049,-0.0498021417841315,-0.0882283185511827,-0.0185192227363586,0.0076450444757938,0.0490028858184814,standing,standing_rele_5,iPhone 12 Pro Max,10
1772557703591501000,0.1595009765625,-0.0015308993617072,-0.0667357409283518,-0.1229588556706905,-0.0075968010351061,0.0036404491402208,0.0369206592440605,standing,standing_rele_5,iPhone 12 Pro Max,10
1772557703601581000,0.1695810546875,-0.0601088336018845,-0.027566636839509,-0.134987147116661,0.0014643296599388,-0.0031299218535423,0.0314884111285209,standing,standing_rele_5,iPhone 12 Pro Max,10
1772557703611661300,0.179661376953125,-0.0575368276894092,-0.0368158189609646,-0.1088829840451478,0.0061429720371961,-0.0046002529561519,0.0230728257447481,standing,standing_rele_5,iPhone 12 Pro Max,10
1772557703621741000,0.189740966796875,-0.0430443015543743,-0.0568038372397422,-0.0650315673589706,0.0088048623874783,-0.0030117391142994,0.018522772938013,standing,standing_rele_5,iPhone 12 Pro Max,10
1772557703631821000,0.199821044921875,-0.0423695806305855,-0.0524725300371646,-0.0502221207618713,0.0137447612360119,0.0030320384539663,0.0162934400141239,standing,standing_rele_5,iPhone 12 Pro Max,10
1772557703641900800,0.20990087890625,-0.0666904770145192,-0.0463400186315178,-0.0251753577888011,0.0152948666363954,0.0120955146849155,0.0095916045829653,standing,standing_rele_5,iPhone 12 Pro Max,10
